date,value
2016-03-16 23:59:59.000000,143.7091
2016-03-17 23:59:59.000000,144.0369
2016-03-18 23:59:59.000000,144.3147
2016-03-21 23:59:59.000000,144.2217
2016-03-22 23:59:59.000000,144.2414
2016-03-23 23:59:59.000000,144.4282
2016-03-24 23:59:59.000000,144.3265
2016-03-28 23:59:59.000000,144.4015
2016-03-29 23:59:59.000000,144.8017
2016-03-30 23:59:59.000000,144.7430
2016-03-31 23:59:59.000000,144.8895
2016-04-01 23:59:59.000000,145.0341
2016-04-04 23:59:59.000000,145.1877
2016-04-05 23:59:59.000000,145.4046
2016-04-06 23:59:59.000000,145.2307
2016-04-07 23:59:59.000000,145.4648
2016-04-08 23:59:59.000000,145.4076
2016-04-11 23:59:59.000000,145.3570
2016-04-12 23:59:59.000000,145.1366
2016-04-13 23:59:59.000000,145.2530
2016-04-14 23:59:59.000000,145.1633
2016-04-15 23:59:59.000000,145.4220
2016-04-18 23:59:59.000000,145.3422
2016-04-19 23:59:59.000000,145.2493
2016-04-20 23:59:59.000000,145.2585
2016-04-21 23:59:59.000000,144.9897
2016-04-22 23:59:59.000000,144.8935
2016-04-25 23:59:59.000000,144.6816
2016-04-26 23:59:59.000000,144.6140
2016-04-27 23:59:59.000000,144.7809
2016-04-28 23:59:59.000000,145.0590
2016-04-29 23:59:59.000000,145.0496
2016-05-02 23:59:59.000000,145.0355
2016-05-03 23:59:59.000000,145.3948
2016-05-04 23:59:59.000000,145.4805
2016-05-05 23:59:59.000000,145.6491
2016-05-06 23:59:59.000000,145.6685
2016-05-09 23:59:59.000000,145.7653
2016-05-10 23:59:59.000000,145.7668
2016-05-11 23:59:59.000000,145.8203
2016-05-12 23:59:59.000000,145.6564
2016-05-13 23:59:59.000000,145.8641
2016-05-16 23:59:59.000000,145.6540
2016-05-17 23:59:59.000000,145.6641
2016-05-18 23:59:59.000000,145.1945
2016-05-19 23:59:59.000000,145.2121
2016-05-20 23:59:59.000000,145.2603
2016-05-23 23:59:59.000000,145.2576
2016-05-24 23:59:59.000000,145.2241
2016-05-25 23:59:59.000000,145.3092
2016-05-26 23:59:59.000000,145.5410
2016-05-27 23:59:59.000000,145.4803
2016-05-30 23:59:59.000000,145.3336
2016-05-31 23:59:59.000000,145.5763
2016-06-01 23:59:59.000000,145.6803
2016-06-02 23:59:59.000000,145.8526
2016-06-03 23:59:59.000000,146.3804
2016-06-06 23:59:59.000000,146.2963
2016-06-07 23:59:59.000000,146.4695
2016-06-08 23:59:59.000000,146.5744
2016-06-09 23:59:59.000000,146.8042
2016-06-10 23:59:59.000000,146.9941
2016-06-13 23:59:59.000000,147.0336
2016-06-14 23:59:59.000000,147.0696
2016-06-15 23:59:59.000000,147.2630
2016-06-16 23:59:59.000000,147.3824
2016-06-17 23:59:59.000000,147.0488
2016-06-20 23:59:59.000000,146.7528
2016-06-21 23:59:59.000000,146.6578
2016-06-22 23:59:59.000000,146.6991
2016-06-23 23:59:59.000000,146.5429
2016-06-24 23:59:59.000000,147.4998
2016-06-27 23:59:59.000000,148.3046
2016-06-28 23:59:59.000000,148.5135
2016-06-29 23:59:59.000000,148.4559
2016-06-30 23:59:59.000000,148.6715
2016-07-01 23:59:59.000000,149.0893
2016-07-04 23:59:59.000000,149.2406
2016-07-05 23:59:59.000000,149.7267
2016-07-06 23:59:59.000000,149.8544
2016-07-07 23:59:59.000000,149.7588
2016-07-08 23:59:59.000000,149.9649
2016-07-11 23:59:59.000000,149.8031
2016-07-12 23:59:59.000000,149.3744
2016-07-13 23:59:59.000000,149.6938
2016-07-14 23:59:59.000000,149.2320
2016-07-15 23:59:59.000000,148.8212
2016-07-18 23:59:59.000000,148.8916
2016-07-19 23:59:59.000000,149.0321
2016-07-20 23:59:59.000000,148.9047
2016-07-21 23:59:59.000000,148.9061
2016-07-22 23:59:59.000000,148.9613
2016-07-25 23:59:59.000000,149.0059
2016-07-26 23:59:59.000000,149.0001
2016-07-27 23:59:59.000000,149.4276
2016-07-28 23:59:59.000000,149.4629
2016-07-29 23:59:59.000000,149.6158
2016-08-01 23:59:59.000000,149.4003
2016-08-02 23:59:59.000000,148.9318
2016-08-03 23:59:59.000000,148.9642
2016-08-04 23:59:59.000000,149.3642
2016-08-05 23:59:59.000000,149.1090
2016-08-08 23:59:59.000000,149.1255
2016-08-09 23:59:59.000000,149.4648
2016-08-10 23:59:59.000000,149.7891
2016-08-11 23:59:59.000000,149.5990
2016-08-12 23:59:59.000000,149.7685
2016-08-15 23:59:59.000000,149.5406
2016-08-16 23:59:59.000000,149.3431
2016-08-17 23:59:59.000000,149.4446
2016-08-18 23:59:59.000000,149.6462
2016-08-19 23:59:59.000000,149.3996
2016-08-22 23:59:59.000000,149.6279
2016-08-23 23:59:59.000000,149.7335
2016-08-24 23:59:59.000000,149.6767
2016-08-25 23:59:59.000000,149.5769
2016-08-26 23:59:59.000000,149.4641
2016-08-29 23:59:59.000000,149.6287
2016-08-30 23:59:59.000000,149.6172
2016-08-31 23:59:59.000000,149.5075
2016-09-01 23:59:59.000000,149.4036
2016-09-02 23:59:59.000000,149.1262
2016-09-05 23:59:59.000000,149.1723
2016-09-06 23:59:59.000000,149.5608
2016-09-07 23:59:59.000000,149.7582
2016-09-08 23:59:59.000000,149.2462
2016-09-09 23:59:59.000000,148.5723
2016-09-12 23:59:59.000000,148.4718
2016-09-13 23:59:59.000000,148.2600
2016-09-14 23:59:59.000000,148.2892
2016-09-15 23:59:59.000000,148.2598
2016-09-16 23:59:59.000000,148.3633
2016-09-19 23:59:59.000000,148.3099
2016-09-20 23:59:59.000000,148.5770
2016-09-21 23:59:59.000000,148.5967
2016-09-22 23:59:59.000000,149.1200
2016-09-23 23:59:59.000000,149.1784
2016-09-26 23:59:59.000000,149.3947
2016-09-27 23:59:59.000000,149.5761
2016-09-28 23:59:59.000000,149.6094
2016-09-29 23:59:59.000000,149.5507
2016-09-30 23:59:59.000000,149.3897
2016-10-03 23:59:59.000000,149.2508
2016-10-04 23:59:59.000000,148.9918
2016-10-05 23:59:59.000000,148.5935
2016-10-06 23:59:59.000000,148.4326
2016-10-07 23:59:59.000000,148.3525
2016-10-10 23:59:59.000000,148.0856
2016-10-11 23:59:59.000000,148.0899
2016-10-12 23:59:59.000000,148.0170
2016-10-13 23:59:59.000000,148.2513
2016-10-14 23:59:59.000000,147.9689
2016-10-17 23:59:59.000000,148.0677
2016-10-18 23:59:59.000000,148.2426
2016-10-19 23:59:59.000000,148.3270
2016-10-20 23:59:59.000000,148.4004
2016-10-21 23:59:59.000000,148.4435
2016-10-24 23:59:59.000000,148.3241
2016-10-25 23:59:59.000000,148.3567
2016-10-26 23:59:59.000000,147.9935
